city,state_id,state_name,county_name,lat,lng,population
Margate,FL,Florida,Broward,26.2465,-80.2119,57870.0
Cape Canaveral,FL,Florida,Brevard,28.3934,-80.605,10352.0
Cocoa Beach,FL,Florida,Brevard,28.3328,-80.6274,11761.0
Cocoa,FL,Florida,Brevard,28.3821,-80.7675,18102.0
New Smyrna Beach,FL,Florida,Volusia,29.0246,-80.9637,25796.0
Dania Beach,FL,Florida,Broward,26.0594,-80.1641,31422.0
Fort Lauderdale,FL,Florida,Broward,26.1412,-80.1464,178752.0
Green Cove Springs,FL,Florida,Clay,29.9903,-81.6808,7666.0
Lake Worth,FL,Florida,Palm Beach,26.6195,-80.0592,37812.0
Saint Augustine Beach,FL,Florida,St. Johns,29.8413,-81.2713,6979.0
Kissimmee,FL,Florida,Osceola,28.3042,-81.4164,365099.0
Homestead,FL,Florida,Miami-Dade,25.4664,-80.4472,67996.0
Boca Raton,FL,Florida,Palm Beach,26.3749,-80.1078,96114.0
Orange Park,FL,Florida,Clay,30.1706,-81.704,8783.0
Haines City,FL,Florida,Polk,28.1098,-81.6158,23454.0
Winter Park,FL,Florida,Orange,28.5986,-81.3436,30208.0
Punta Gorda,FL,Florida,Charlotte,26.8933,-82.0524,18796.0
Hialeah Gardens,FL,Florida,Miami-Dade,25.888,-80.3573,23837.0
North Miami,FL,Florida,Miami-Dade,25.9008,-80.1686,62139.0
Sweetwater,FL,Florida,Miami-Dade,25.7785,-80.3762,20701.0
North Bay Village,FL,Florida,Miami-Dade,25.8487,-80.1535,8262.0
Springfield,FL,Florida,Bay,30.1689,-85.6092,9494.0
South Daytona,FL,Florida,Volusia,29.1656,-81.0056,12789.0
Weston,FL,Florida,Broward,26.1003,-80.4052,70015.0
Coral Springs,FL,Florida,Broward,26.2702,-80.2593,130059.0
Southwest Ranches,FL,Florida,Broward,26.0476,-80.3762,7898.0
Jacksonville,FL,Florida,Duval,30.3322,-81.6749,1141459.0
Crestview,FL,Florida,Okaloosa,30.748,-86.5784,36433.0
Melbourne,FL,Florida,Brevard,28.1152,-80.653,81185.0
Longwood,FL,Florida,Seminole,28.7016,-81.3489,15011.0
Macclenny,FL,Florida,Baker,30.2818,-82.1246,11307.0
Bay Harbor Islands,FL,Florida,Miami-Dade,25.8878,-80.1335,5975.0
Palatka,FL,Florida,Putnam,29.6488,-81.6618,23740.0
Worland,WY,Wyoming,Washakie,44.0026,-107.9543,5294.0
Powell,WY,Wyoming,Park,44.7962,-108.7682,6483.0
Green River,WY,Wyoming,Sweetwater,41.5124,-109.4708,12458.0
Torrington,WY,Wyoming,Goshen,42.0658,-104.1621,7389.0
Jackson,WY,Wyoming,Teton,43.4723,-110.774,12540.0
Laramie,WY,Wyoming,Albany,41.3095,-105.6097,33587.0
Cheyenne,WY,Wyoming,Laramie,41.1418,-104.7943,79217.0
Casper,WY,Wyoming,Natrona,42.843,-106.3205,69224.0
Rock Springs,WY,Wyoming,Sweetwater,41.595,-109.2237,27173.0
Lander,WY,Wyoming,Fremont,42.8313,-108.7599,7397.0
Rawlins,WY,Wyoming,Carbon,41.7849,-107.2265,9087.0
Douglas,WY,Wyoming,Converse,42.7547,-105.3834,6600.0
Cody,WY,Wyoming,Park,44.5212,-109.055,9648.0
Gillette,WY,Wyoming,Campbell,44.2793,-105.5013,36446.0
Evanston,WY,Wyoming,Uinta,41.2602,-110.9646,11755.0
Sheridan,WY,Wyoming,Sheridan,44.7949,-106.9611,19335.0
Riverton,WY,Wyoming,Fremont,43.0416,-108.4125,12705.0
Keene,NH,New Hampshire,Cheshire,42.9496,-72.2997,22507.0
Concord,NH,New Hampshire,Merrimack,43.2307,-71.5595,42821.0
Manchester,NH,New Hampshire,Hillsborough,42.9844,-71.4445,159744.0
Rochester,NH,New Hampshire,Strafford,43.2991,-70.9791,30345.0
Claremont,NH,New Hampshire,Sullivan,43.379,-72.3368,9312.0
Berlin,NH,New Hampshire,Coos,44.4871,-71.2601,11560.0
Portsmouth,NH,New Hampshire,Rockingham,43.058,-70.7826,91193.0
Somersworth,NH,New Hampshire,Strafford,43.2534,-70.8856,11791.0
Dover,NH,New Hampshire,Strafford,43.1887,-70.8845,91514.0
Laconia,NH,New Hampshire,Belknap,43.5727,-71.4777,19241.0
Franklin,NH,New Hampshire,Merrimack,43.45,-71.6689,9547.0
Lebanon,NH,New Hampshire,Grafton,43.6353,-72.2531,26396.0
Nashua,NH,New Hampshire,Hillsborough,42.7492,-71.491,230061.0
Somers Point,NJ,New Jersey,Atlantic,39.3167,-74.6069,10545.0
Bayonne,NJ,New Jersey,Hudson,40.6659,-74.1141,66238.0
Ridgefield Park,NJ,New Jersey,Bergen,40.8544,-74.0199,13059.0
Closter,NJ,New Jersey,Bergen,40.9733,-73.9606,8705.0
Belmar,NJ,New Jersey,Monmouth,40.18,-74.0257,5684.0
Somerdale,NJ,New Jersey,Camden,39.8454,-75.0217,5506.0
Bloomingdale,NJ,New Jersey,Passaic,41.03,-74.3319,8173.0
Burlington,NJ,New Jersey,Burlington,40.0783,-74.8523,9866.0
Ocean City,NJ,New Jersey,Cape May,39.2687,-74.602,11340.0
Metuchen,NJ,New Jersey,Middlesex,40.5422,-74.3628,13871.0
Hammonton,NJ,New Jersey,Atlantic,39.6571,-74.7679,12828.0
Paramus,NJ,New Jersey,Bergen,40.9455,-74.0712,26880.0
Hoboken,NJ,New Jersey,Hudson,40.7452,-74.0279,54379.0
Woodcliff Lake,NJ,New Jersey,Bergen,41.0256,-74.0605,5891.0
Eatontown,NJ,New Jersey,Monmouth,40.2913,-74.0558,12287.0
New Providence,NJ,New Jersey,Union,40.6996,-74.4037,12758.0
North Caldwell,NJ,New Jersey,Essex,40.8629,-74.2576,6669.0
South River,NJ,New Jersey,Middlesex,40.4454,-74.3783,16295.0
Hopatcong,NJ,New Jersey,Sussex,40.9541,-74.6592,14384.0
Franklin Lakes,NJ,New Jersey,Bergen,41.0085,-74.2082,10852.0
Manville,NJ,New Jersey,Somerset,40.5422,-74.5892,10430.0
Tinton Falls,NJ,New Jersey,Monmouth,40.2708,-74.0949,17800.0
Madison,NJ,New Jersey,Morris,40.7585,-74.417,16072.0
Glen Rock,NJ,New Jersey,Bergen,40.96,-74.1248,11946.0
Emerson,NJ,New Jersey,Bergen,40.9749,-74.0239,7669.0
Guttenberg,NJ,New Jersey,Hudson,40.7927,-74.0047,11618.0
Rockaway,NJ,New Jersey,Morris,40.8969,-74.5155,6478.0
Totowa,NJ,New Jersey,Passaic,40.9039,-74.2216,10904.0
Gloucester City,NJ,New Jersey,Camden,39.8923,-75.1173,11339.0
Wanaque,NJ,New Jersey,Passaic,41.044,-74.2901,11759.0
Montvale,NJ,New Jersey,Bergen,41.053,-74.0497,8506.0
East Rutherford,NJ,New Jersey,Bergen,40.8179,-74.0853,9856.0
Plainfield,NJ,New Jersey,Union,40.6153,-74.4159,50636.0
Spotswood,NJ,New Jersey,Middlesex,40.3952,-74.3915,8429.0
Paterson,NJ,New Jersey,Passaic,40.9147,-74.1624,147000.0
Fair Haven,NJ,New Jersey,Monmouth,40.3618,-74.0392,5976.0
Clayton,NJ,New Jersey,Gloucester,39.6629,-75.0782,8614.0
West New York,NJ,New Jersey,Hudson,40.7856,-74.0093,53343.0
Ringwood,NJ,New Jersey,Passaic,41.1063,-74.2754,12399.0
Keyport,NJ,New Jersey,Monmouth,40.4327,-74.2013,7085.0
River Edge,NJ,New Jersey,Bergen,40.9269,-74.0387,11647.0
Kenilworth,NJ,New Jersey,Union,40.6782,-74.289,8194.0
Red Bank,NJ,New Jersey,Monmouth,40.348,-74.0674,12160.0
Perth Amboy,NJ,New Jersey,Middlesex,40.5204,-74.2724,52499.0
Milltown,NJ,New Jersey,Middlesex,40.4503,-74.435,7132.0
Ridgewood,NJ,New Jersey,Bergen,40.9822,-74.1126,25533.0
Leonia,NJ,New Jersey,Bergen,40.8638,-73.9898,9195.0
Wildwood,NJ,New Jersey,Cape May,38.9886,-74.8199,5120.0
Kearny,NJ,New Jersey,Hudson,40.7526,-74.1202,42126.0
Hackensack,NJ,New Jersey,Bergen,40.8889,-74.0461,44756.0
Manasquan,NJ,New Jersey,Monmouth,40.1185,-74.0449,5818.0
Phillipsburg,NJ,New Jersey,Warren,40.6895,-75.1821,14455.0
Oceanport,NJ,New Jersey,Monmouth,40.316,-74.0205,5725.0
Bergenfield,NJ,New Jersey,Bergen,40.9233,-73.9982,27647.0
Fanwood,NJ,New Jersey,Union,40.6417,-74.3857,7700.0
Little Silver,NJ,New Jersey,Monmouth,40.3358,-74.0346,5895.0
Elizabeth,NJ,New Jersey,Union,40.6655,-74.1918,128640.0
Hawthorne,NJ,New Jersey,Passaic,40.9579,-74.1582,18941.0
Ridgefield,NJ,New Jersey,Bergen,40.8312,-74.0146,11357.0
New Milford,NJ,New Jersey,Bergen,40.9339,-74.0195,16759.0
Chatham,NJ,New Jersey,Morris,40.7405,-74.3838,8977.0
Highland Park,NJ,New Jersey,Middlesex,40.5006,-74.4284,14195.0
Matawan,NJ,New Jersey,Monmouth,40.4126,-74.2365,8848.0
Upper Saddle River,NJ,New Jersey,Bergen,41.0633,-74.0987,8326.0
Pompton Lakes,NJ,New Jersey,Passaic,41.0028,-74.2857,11127.0
Mount Arlington,NJ,New Jersey,Morris,40.9188,-74.6391,5455.0
Westfield,NJ,New Jersey,Union,40.6517,-74.3434,30206.0
Fort Lee,NJ,New Jersey,Bergen,40.8507,-73.9711,37577.0
North Arlington,NJ,New Jersey,Bergen,40.7872,-74.1269,15868.0
Prospect Park,NJ,New Jersey,Passaic,40.9381,-74.1738,5913.0
Pleasantville,NJ,New Jersey,Atlantic,39.3897,-74.5168,20492.0
Glen Ridge,NJ,New Jersey,Essex,40.804,-74.2043,7642.0
Wharton,NJ,New Jersey,Morris,40.8999,-74.5808,6577.0
Union Beach,NJ,New Jersey,Monmouth,40.4455,-74.17,5584.0
Audubon,NJ,New Jersey,Camden,39.8906,-75.0723,8727.0
Haddon Heights,NJ,New Jersey,Camden,39.8791,-75.0646,7544.0
Oradell,NJ,New Jersey,Bergen,40.9562,-74.0314,8219.0
Bellmawr,NJ,New Jersey,Camden,39.8665,-75.0942,11478.0
Brigantine,NJ,New Jersey,Atlantic,39.4127,-74.3802,9042.0
Demarest,NJ,New Jersey,Bergen,40.955,-73.9568,5000.0
Dumont,NJ,New Jersey,Bergen,40.945,-73.9925,17871.0
Vineland,NJ,New Jersey,Cumberland,39.4652,-74.9981,94943.0
Boonton,NJ,New Jersey,Morris,40.9047,-74.4048,8382.0
Summit,NJ,New Jersey,Union,40.7154,-74.3648,22019.0
Carteret,NJ,New Jersey,Middlesex,40.5849,-74.2285,23992.0
Margate City,NJ,New Jersey,Atlantic,39.3307,-74.5071,6142.0
Tenafly,NJ,New Jersey,Bergen,40.9174,-73.9529,14846.0
Runnemede,NJ,New Jersey,Camden,39.8521,-75.074,8382.0
Pitman,NJ,New Jersey,Gloucester,39.7332,-75.1307,8874.0
Linwood,NJ,New Jersey,Atlantic,39.3435,-74.5707,6892.0
Allendale,NJ,New Jersey,Bergen,41.0332,-74.1332,6853.0
South Amboy,NJ,New Jersey,Middlesex,40.4851,-74.2831,8778.0
Waldwick,NJ,New Jersey,Bergen,41.0132,-74.1262,10026.0
Jersey City,NJ,New Jersey,Hudson,40.7161,-74.0683,264152.0
South Plainfield,NJ,New Jersey,Middlesex,40.5746,-74.4151,24221.0
Hackettstown,NJ,New Jersey,Warren,40.854,-74.8257,9549.0
Absecon,NJ,New Jersey,Atlantic,39.4221,-74.4941,8295.0
Raritan,NJ,New Jersey,Somerset,40.573,-74.6432,8007.0
Trenton,NJ,New Jersey,Mercer,40.2237,-74.764,293697.0
Union City,NJ,New Jersey,Hudson,40.7675,-74.0323,69296.0
Garfield,NJ,New Jersey,Bergen,40.8791,-74.1083,31876.0
Old Tappan,NJ,New Jersey,Bergen,41.0164,-73.9856,6002.0
Morristown,NJ,New Jersey,Morris,40.7966,-74.4772,19016.0
West Long Branch,NJ,New Jersey,Monmouth,40.2883,-74.0186,7963.0
Millville,NJ,New Jersey,Cumberland,39.3903,-75.0561,28059.0
Northfield,NJ,New Jersey,Atlantic,39.3723,-74.5556,8410.0
Lincoln Park,NJ,New Jersey,Morris,40.9239,-74.3035,10442.0
Newark,NJ,New Jersey,Essex,40.7242,-74.1724,281764.0
Bernardsville,NJ,New Jersey,Somerset,40.7268,-74.5919,7805.0
Ventnor City,NJ,New Jersey,Atlantic,39.3457,-74.486,10317.0
Washington,NJ,New Jersey,Warren,40.7586,-74.9826,15457.0
Camden,NJ,New Jersey,Camden,39.9361,-75.1072,74420.0
Butler,NJ,New Jersey,Morris,40.9991,-74.3472,7779.0
Paulsboro,NJ,New Jersey,Gloucester,39.8401,-75.2398,5958.0
Linden,NJ,New Jersey,Union,40.6251,-74.238,42457.0
Berlin,NJ,New Jersey,Camden,39.7914,-74.9373,7594.0
Florham Park,NJ,New Jersey,Morris,40.7772,-74.3953,11766.0
Long Branch,NJ,New Jersey,Monmouth,40.2965,-73.9915,30763.0
Lodi,NJ,New Jersey,Bergen,40.8784,-74.0815,24778.0
Hasbrouck Heights,NJ,New Jersey,Bergen,40.862,-74.0742,12182.0
Bridgeton,NJ,New Jersey,Cumberland,39.4284,-75.2284,34536.0
Dunellen,NJ,New Jersey,Middlesex,40.5902,-74.4656,7374.0
Hightstown,NJ,New Jersey,Mercer,40.2685,-74.525,5503.0
Rahway,NJ,New Jersey,Union,40.6078,-74.2808,29451.0
Woodbury,NJ,New Jersey,Gloucester,39.8378,-75.1523,9962.0
Princeton,NJ,New Jersey,Mercer,40.3563,-74.6694,31249.0
Roselle Park,NJ,New Jersey,Union,40.6653,-74.2667,13638.0
New Brunswick,NJ,New Jersey,Middlesex,40.487,-74.445,56910.0
Wood-Ridge,NJ,New Jersey,Bergen,40.8509,-74.0878,8600.0
Bound Brook,NJ,New Jersey,Somerset,40.5676,-74.5385,10455.0
Mountainside,NJ,New Jersey,Union,40.681,-74.3605,6883.0
Cliffside Park,NJ,New Jersey,Bergen,40.8221,-73.9878,24856.0
Salem,NJ,New Jersey,Salem,39.568,-75.4723,5366.0
Harrison,NJ,New Jersey,Hudson,40.7431,-74.1532,16231.0
Edgewater,NJ,New Jersey,Bergen,40.8234,-73.974,12044.0
Somerville,NJ,New Jersey,Somerset,40.5696,-74.6092,12165.0
Palmyra,NJ,New Jersey,Burlington,40.0025,-75.0359,7241.0
Middlesex,NJ,New Jersey,Middlesex,40.5744,-74.5011,13812.0
North Haledon,NJ,New Jersey,Passaic,40.9627,-74.1845,8491.0
Midland Park,NJ,New Jersey,Bergen,40.9952,-74.141,7319.0
Fairview,NJ,New Jersey,Bergen,40.8182,-74.0023,14421.0
Stratford,NJ,New Jersey,Camden,39.8289,-75.0154,7001.0
Sayreville,NJ,New Jersey,Middlesex,40.4655,-74.3237,44905.0
Carlstadt,NJ,New Jersey,Bergen,40.825,-74.0614,6249.0
Bogota,NJ,New Jersey,Bergen,40.8753,-74.0293,8507.0
Pine Hill,NJ,New Jersey,Camden,39.7879,-74.9858,10524.0
Palisades Park,NJ,New Jersey,Bergen,40.847,-73.9965,20753.0
North Plainfield,NJ,New Jersey,Somerset,40.621,-74.4385,22073.0
Cresskill,NJ,New Jersey,Bergen,40.9405,-73.9597,8777.0
Keansburg,NJ,New Jersey,Monmouth,40.4469,-74.1323,9826.0
Fair Lawn,NJ,New Jersey,Bergen,40.9358,-74.1177,33453.0
Rumson,NJ,New Jersey,Monmouth,40.3626,-74.0046,6824.0
East Orange,NJ,New Jersey,Essex,40.7651,-74.2118,64789.0
Watchung,NJ,New Jersey,Somerset,40.6433,-74.4391,5949.0
Westwood,NJ,New Jersey,Bergen,40.9878,-74.0307,11235.0
Newton,NJ,New Jersey,Sussex,41.0535,-74.7527,11808.0
Caldwell,NJ,New Jersey,Essex,40.839,-74.2777,8018.0
Barrington,NJ,New Jersey,Camden,39.8689,-75.0514,6792.0
Beachwood,NJ,New Jersey,Ocean,39.9282,-74.2022,11196.0
Freehold,NJ,New Jersey,Monmouth,40.2595,-74.2753,11891.0
